Campaign_ID,Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions,,Market,Channel,Sum of Spend_USD,Sum of Conversions,Sum of Cost Per Acquisition (CPA),Sum of Reach,Sum of Cost Per Reach (CPR)
Always_OnDEYouTube,24/7/2023,24/7/2023,Always_On,DE,YouTube,5527,313720,127905,175,,,,,,,,
Always_OnDESocial,24/7/2023,24/7/2023,Always_On,DE,Social,5170,263109,118872,190,,,,,,,,
Always_OnDEDisplay,24/7/2023,24/7/2023,Always_On,DE,Display,3755,1068232,209466,30,,,,,,,,
Always_OnDESearch,24/7/2023,24/7/2023,Always_On,DE,Search,4802,59803,50500,392,,,,,,,,
Always_OnSAYouTube,24/7/2023,24/7/2023,Always_On,SA,YouTube,4088,252728,85764,529,,,,,,,,
Always_OnSASocial,24/7/2023,24/7/2023,Always_On,SA,Social,3283,208859,85567,435,,,,,,,,
Always_OnSADisplay,24/7/2023,24/7/2023,Always_On,SA,Display,1451,425115,73454,41,,,,,,,,
Always_OnSASearch,24/7/2023,24/7/2023,Always_On,SA,Search,4250,59735,50038,1214,,,,,,,,
Always_OnEGYouTube,24/7/2023,24/7/2023,Always_On,EG,YouTube,3793,324421,118703,483,,,,,,,,
Always_OnEGSocial,24/7/2023,24/7/2023,Always_On,EG,Social,3867,280772,106742,520,,,,,,,,
Always_OnEGDisplay,24/7/2023,24/7/2023,Always_On,EG,Display,2000,596557,114428,67,,,,,,,,
Always_OnEGSearch,24/7/2023,24/7/2023,Always_On,EG,Search,3798,45941,39024,1144,,,,,,,,
Always_OnUKYouTube,31/7/2023,31/7/2023,Always_On,UK,YouTube,6408,537415,187128,217,,,,,,,,
Always_OnUKSocial,31/7/2023,31/7/2023,Always_On,UK,Social,3308,236914,102266,100,,,,,,,,
Always_OnUKDisplay,31/7/2023,31/7/2023,Always_On,UK,Display,3377,904259,223308,29,,,,,,,,
Always_OnUKSearch,31/7/2023,31/7/2023,Always_On,UK,Search,5216,75112,66658,433,,,,,,,,
Always_OnDEYouTube,31/7/2023,31/7/2023,Always_On,DE,YouTube,7230,587055,201209,256,,,,,,,,
Always_OnDESocial,31/7/2023,31/7/2023,Always_On,DE,Social,6194,353630,139155,190,,,,,,,,
Always_OnDEDisplay,31/7/2023,31/7/2023,Always_On,DE,Display,3084,822162,137513,26,,,,,,,,
Always_OnDESearch,31/7/2023,31/7/2023,Always_On,DE,Search,4361,58869,52222,380,,,,,,,,
Always_OnSAYouTube,31/7/2023,31/7/2023,Always_On,SA,YouTube,2289,121626,42371,262,,,,,,,,
Always_OnSASocial,31/7/2023,31/7/2023,Always_On,SA,Social,2685,145966,48929,365,,,,,,,,
Always_OnSADisplay,31/7/2023,31/7/2023,Always_On,SA,Display,2491,634589,131512,76,,,,,,,,
Always_OnSASearch,31/7/2023,31/7/2023,Always_On,SA,Search,2848,31272,26473,863,,,,,,,,
Always_OnEGYouTube,31/7/2023,31/7/2023,Always_On,EG,YouTube,3650,307278,131022,504,,,,,,,,
Always_OnEGSocial,31/7/2023,31/7/2023,Always_On,EG,Social,2658,232516,80135,311,,,,,,,,
Always_OnEGDisplay,31/7/2023,31/7/2023,Always_On,EG,Display,2277,554646,125000,65,,,,,,,,
Always_OnEGSearch,31/7/2023,31/7/2023,Always_On,EG,Search,2684,36351,31189,797,,,,,,,,
Always_OnUKYouTube,7/8/2023,7/8/2023,Always_On,UK,YouTube,4685,263500,126923,156,,,,,,,,
Always_OnUKSocial,7/8/2023,7/8/2023,Always_On,UK,Social,4552,250618,96409,153,,,,,,,,
Always_OnUKDisplay,7/8/2023,7/8/2023,Always_On,UK,Display,2529,525533,100832,21,,,,,,,,
Always_OnUKSearch,7/8/2023,7/8/2023,Always_On,UK,Search,3003,38410,33479,236,,,,,,,,
Always_OnDEYouTube,7/8/2023,7/8/2023,Always_On,DE,YouTube,4699,272216,120116,166,,,,,,,,
Always_OnDESocial,7/8/2023,7/8/2023,Always_On,DE,Social,4243,280129,103686,129,,,,,,,,
Always_OnDEDisplay,7/8/2023,7/8/2023,Always_On,DE,Display,3606,872650,207339,31,,,,,,,,
Always_OnDESearch,7/8/2023,7/8/2023,Always_On,DE,Search,7146,80855,72497,596,,,,,,,,
Always_OnSAYouTube,7/8/2023,7/8/2023,Always_On,SA,YouTube,3315,223623,77571,428,,,,,,,,
Always_OnSASocial,7/8/2023,7/8/2023,Always_On,SA,Social,4020,341932,138464,465,,,,,,,,
Always_OnSADisplay,7/8/2023,7/8/2023,Always_On,SA,Display,2003,425974,83692,65,,,,,,,,
Always_OnSASearch,7/8/2023,7/8/2023,Always_On,SA,Search,2250,33343,29379,744,,,,,,,,
Always_OnEGYouTube,7/8/2023,7/8/2023,Always_On,EG,YouTube,4240,377606,127621,509,,,,,,,,
Always_OnEGSocial,7/8/2023,7/8/2023,Always_On,EG,Social,2466,188826,65549,335,,,,,,,,
Always_OnEGDisplay,7/8/2023,7/8/2023,Always_On,EG,Display,1351,394791,75558,44,,,,,,,,
Always_OnEGSearch,7/8/2023,7/8/2023,Always_On,EG,Search,2796,32867,29202,803,,,,,,,,
BackToSchool_23UKYouTube,14/8/2023,14/8/2023,BackToSchool_23,UK,YouTube,14827,836208,406609,534,,,,,,,,
BackToSchool_23UKSocial,14/8/2023,14/8/2023,BackToSchool_23,UK,Social,13898,920368,347364,430,,,,,,,,
BackToSchool_23UKDisplay,14/8/2023,14/8/2023,BackToSchool_23,UK,Display,14304,4105404,919924,121,,,,,,,,
BackToSchool_23UKSearch,14/8/2023,14/8/2023,BackToSchool_23,UK,Search,14228,188385,159604,1303,,,,,,,,
BackToSchool_23DEYouTube,14/8/2023,14/8/2023,BackToSchool_23,DE,YouTube,17521,996278,418009,561,,,,,,,,
BackToSchool_23DESocial,14/8/2023,14/8/2023,BackToSchool_23,DE,Social,17000,1334715,478683,525,,,,,,,,
BackToSchool_23DEDisplay,14/8/2023,14/8/2023,BackToSchool_23,DE,Display,12595,3386155,626761,103,,,,,,,,
BackToSchool_23DESearch,14/8/2023,14/8/2023,BackToSchool_23,DE,Search,16280,166478,146692,1295,,,,,,,,
BackToSchool_23SAYouTube,14/8/2023,14/8/2023,BackToSchool_23,SA,YouTube,7807,510854,203157,1034,,,,,,,,
BackToSchool_23SASocial,14/8/2023,14/8/2023,BackToSchool_23,SA,Social,12054,639969,247821,1423,,,,,,,,
BackToSchool_23SADisplay,14/8/2023,14/8/2023,BackToSchool_23,SA,Display,10117,2943237,630204,298,,,,,,,,
BackToSchool_23SASearch,14/8/2023,14/8/2023,BackToSchool_23,SA,Search,12297,167291,143777,3618,,,,,,,,
BackToSchool_23EGYouTube,14/8/2023,14/8/2023,BackToSchool_23,EG,YouTube,11011,979721,334553,1497,,,,,,,,
BackToSchool_23EGSocial,14/8/2023,14/8/2023,BackToSchool_23,EG,Social,10433,730497,300593,1294,,,,,,,,
BackToSchool_23EGDisplay,14/8/2023,14/8/2023,BackToSchool_23,EG,Display,8799,2221716,519283,272,,,,,,,,
BackToSchool_23EGSearch,14/8/2023,14/8/2023,BackToSchool_23,EG,Search,10264,139790,119619,3319,,,,,,,,
BackToSchool_23UKYouTube,21/8/2023,21/8/2023,BackToSchool_23,UK,YouTube,21839,1127990,419688,755,,,,,,,,
BackToSchool_23UKSocial,21/8/2023,21/8/2023,BackToSchool_23,UK,Social,13830,821850,368981,422,,,,,,,,
BackToSchool_23UKDisplay,21/8/2023,21/8/2023,BackToSchool_23,UK,Display,15006,3110857,696053,131,,,,,,,,
BackToSchool_23UKSearch,21/8/2023,21/8/2023,BackToSchool_23,UK,Search,13446,172356,150648,1135,,,,,,,,
BackToSchool_23DEYouTube,21/8/2023,21/8/2023,BackToSchool_23,DE,YouTube,16527,892009,342184,554,,,,,,,,
BackToSchool_23DESocial,21/8/2023,21/8/2023,BackToSchool_23,DE,Social,16965,1302609,451912,563,,,,,,,,
BackToSchool_23DEDisplay,21/8/2023,21/8/2023,BackToSchool_23,DE,Display,8116,1751451,397093,68,,,,,,,,
BackToSchool_23DESearch,21/8/2023,21/8/2023,BackToSchool_23,DE,Search,10617,129902,111499,958,,,,,,,,
BackToSchool_23SAYouTube,21/8/2023,21/8/2023,BackToSchool_23,SA,YouTube,13093,1176807,438091,1810,,,,,,,,
BackToSchool_23SASocial,21/8/2023,21/8/2023,BackToSchool_23,SA,Social,11211,971071,433939,1458,,,,,,,,
BackToSchool_23SADisplay,21/8/2023,21/8/2023,BackToSchool_23,SA,Display,10010,2874670,520823,328,,,,,,,,
BackToSchool_23SASearch,21/8/2023,21/8/2023,BackToSchool_23,SA,Search,12067,164149,146402,4024,,,,,,,,
BackToSchool_23EGYouTube,21/8/2023,21/8/2023,BackToSchool_23,EG,YouTube,8953,686726,278574,1094,,,,,,,,
BackToSchool_23EGSocial,21/8/2023,21/8/2023,BackToSchool_23,EG,Social,16519,1145171,538794,1992,,,,,,,,
BackToSchool_23EGDisplay,21/8/2023,21/8/2023,BackToSchool_23,EG,Display,5740,1314445,266661,176,,,,,,,,
BackToSchool_23EGSearch,21/8/2023,21/8/2023,BackToSchool_23,EG,Search,11159,165984,149735,3521,,,,,,,,
BackToSchool_23UKYouTube,28/8/2023,28/8/2023,BackToSchool_23,UK,YouTube,15514,994450,398445,553,,,,,,,,
BackToSchool_23UKSocial,28/8/2023,28/8/2023,BackToSchool_23,UK,Social,23419,1944361,904072,777,,,,,,,,
BackToSchool_23UKDisplay,28/8/2023,28/8/2023,BackToSchool_23,UK,Display,8263,2335939,431489,73,,,,,,,,
BackToSchool_23UKSearch,28/8/2023,28/8/2023,BackToSchool_23,UK,Search,13829,145000,125531,1074,,,,,,,,
BackToSchool_23DEYouTube,28/8/2023,28/8/2023,BackToSchool_23,DE,YouTube,24962,1520000,702410,864,,,,,,,,
BackToSchool_23DESocial,28/8/2023,28/8/2023,BackToSchool_23,DE,Social,17894,950249,350722,594,,,,,,,,
BackToSchool_23DEDisplay,28/8/2023,28/8/2023,BackToSchool_23,DE,Display,11851,2637506,461195,108,,,,,,,,
BackToSchool_23DESearch,28/8/2023,28/8/2023,BackToSchool_23,DE,Search,22739,329575,297619,1792,,,,,,,,
BackToSchool_23SAYouTube,28/8/2023,28/8/2023,BackToSchool_23,SA,YouTube,12889,880736,396710,1771,,,,,,,,
BackToSchool_23SASocial,28/8/2023,28/8/2023,BackToSchool_23,SA,Social,9981,575012,253881,1184,,,,,,,,
BackToSchool_23SADisplay,28/8/2023,28/8/2023,BackToSchool_23,SA,Display,8819,2518883,491072,271,,,,,,,,
BackToSchool_23SASearch,28/8/2023,28/8/2023,BackToSchool_23,SA,Search,18071,224034,202585,5485,,,,,,,,
BackToSchool_23EGYouTube,28/8/2023,28/8/2023,BackToSchool_23,EG,YouTube,13477,993949,494186,1611,,,,,,,,
BackToSchool_23EGSocial,28/8/2023,28/8/2023,BackToSchool_23,EG,Social,13406,1139585,392482,1597,,,,,,,,
BackToSchool_23EGDisplay,28/8/2023,28/8/2023,BackToSchool_23,EG,Display,11221,2933767,724057,346,,,,,,,,
BackToSchool_23EGSearch,28/8/2023,28/8/2023,BackToSchool_23,EG,Search,8036,80545,68367,2389,,,,,,,,
BackToSchool_23UKYouTube,4/9/2023,4/9/2023,BackToSchool_23,UK,YouTube,27704,1401035,559892,996,,,,,,,,
BackToSchool_23UKSocial,4/9/2023,4/9/2023,BackToSchool_23,UK,Social,13008,1063276,474940,432,,,,,,,,
BackToSchool_23UKDisplay,4/9/2023,4/9/2023,BackToSchool_23,UK,Display,11697,3215865,587711,99,,,,,,,,
BackToSchool_23UKSearch,4/9/2023,4/9/2023,BackToSchool_23,UK,Search,21161,215861,182568,1853,,,,,,,,
BackToSchool_23DEYouTube,4/9/2023,4/9/2023,BackToSchool_23,DE,YouTube,16397,843345,292036,570,,,,,,,,
BackToSchool_23DESocial,4/9/2023,4/9/2023,BackToSchool_23,DE,Social,18882,1297966,547040,624,,,,,,,,
BackToSchool_23DEDisplay,4/9/2023,4/9/2023,BackToSchool_23,DE,Display,11197,2507705,610169,88,,,,,,,,
BackToSchool_23DESearch,4/9/2023,4/9/2023,BackToSchool_23,DE,Search,11611,130896,114893,995,,,,,,,,
BackToSchool_23SAYouTube,4/9/2023,4/9/2023,BackToSchool_23,SA,YouTube,9217,528806,224704,1095,,,,,,,,
BackToSchool_23SASocial,4/9/2023,4/9/2023,BackToSchool_23,SA,Social,8074,564003,276660,1120,,,,,,,,
BackToSchool_23SADisplay,4/9/2023,4/9/2023,BackToSchool_23,SA,Display,4473,1006494,233055,147,,,,,,,,
BackToSchool_23SASearch,4/9/2023,4/9/2023,BackToSchool_23,SA,Search,8752,125931,112017,2602,,,,,,,,
BackToSchool_23EGYouTube,4/9/2023,4/9/2023,BackToSchool_23,EG,YouTube,9928,603828,209428,1206,,,,,,,,
BackToSchool_23EGSocial,4/9/2023,4/9/2023,BackToSchool_23,EG,Social,15505,797426,307897,1778,,,,,,,,
BackToSchool_23EGDisplay,4/9/2023,4/9/2023,BackToSchool_23,EG,Display,9462,2718839,509132,293,,,,,,,,
BackToSchool_23EGSearch,4/9/2023,4/9/2023,BackToSchool_23,EG,Search,7624,97332,87933,2303,,,,,,,,
BackToSchool_23UKYouTube,11/9/2023,11/9/2023,BackToSchool_23,UK,YouTube,11001,739608,334635,334,,,,,,,,
BackToSchool_23UKSocial,11/9/2023,11/9/2023,BackToSchool_23,UK,Social,26919,1715322,603269,966,,,,,,,,
BackToSchool_23UKDisplay,11/9/2023,11/9/2023,BackToSchool_23,UK,Display,7460,2220558,388431,62,,,,,,,,
BackToSchool_23UKSearch,11/9/2023,11/9/2023,BackToSchool_23,UK,Search,13172,182522,152597,1085,,,,,,,,
BackToSchool_23DEYouTube,11/9/2023,11/9/2023,BackToSchool_23,DE,YouTube,23274,1480873,739755,749,,,,,,,,
BackToSchool_23DESocial,11/9/2023,11/9/2023,BackToSchool_23,DE,Social,15958,1089029,492405,551,,,,,,,,
BackToSchool_23DEDisplay,11/9/2023,11/9/2023,BackToSchool_23,DE,Display,13493,2824945,493765,103,,,,,,,,
BackToSchool_23DESearch,11/9/2023,11/9/2023,BackToSchool_23,DE,Search,17056,233838,205706,1294,,,,,,,,
BackToSchool_23SAYouTube,11/9/2023,11/9/2023,BackToSchool_23,SA,YouTube,13591,944566,385750,1777,,,,,,,,
BackToSchool_23SASocial,11/9/2023,11/9/2023,BackToSchool_23,SA,Social,10307,609798,214289,1212,,,,,,,,
BackToSchool_23SADisplay,11/9/2023,11/9/2023,BackToSchool_23,SA,Display,8070,2164523,464704,248,,,,,,,,
BackToSchool_23SASearch,11/9/2023,11/9/2023,BackToSchool_23,SA,Search,15474,192003,167376,4732,,,,,,,,
BackToSchool_23EGYouTube,11/9/2023,11/9/2023,BackToSchool_23,EG,YouTube,10632,620164,240244,1459,,,,,,,,
BackToSchool_23EGSocial,11/9/2023,11/9/2023,BackToSchool_23,EG,Social,8657,571288,257455,1005,,,,,,,,
BackToSchool_23EGDisplay,11/9/2023,11/9/2023,BackToSchool_23,EG,Display,9223,2573605,532871,296,,,,,,,,
BackToSchool_23EGSearch,11/9/2023,11/9/2023,BackToSchool_23,EG,Search,17178,176814,151244,4968,,,,,,,,
BackToSchool_23UKYouTube,18/9/2023,18/9/2023,BackToSchool_23,UK,YouTube,15807,802630,336142,554,,,,,,,,
BackToSchool_23UKSocial,18/9/2023,18/9/2023,BackToSchool_23,UK,Social,12570,762544,337943,407,,,,,,,,
BackToSchool_23UKDisplay,18/9/2023,18/9/2023,BackToSchool_23,UK,Display,12233,2750720,676175,103,,,,,,,,
BackToSchool_23UKSearch,18/9/2023,18/9/2023,BackToSchool_23,UK,Search,21546,281052,234427,1748,,,,,,,,
BackToSchool_23DEYouTube,18/9/2023,18/9/2023,BackToSchool_23,DE,YouTube,11827,847310,340378,368,,,,,,,,
BackToSchool_23DESocial,18/9/2023,18/9/2023,BackToSchool_23,DE,Social,12459,797171,381866,378,,,,,,,,
BackToSchool_23DEDisplay,18/9/2023,18/9/2023,BackToSchool_23,DE,Display,7860,2322761,564457,67,,,,,,,,
BackToSchool_23DESearch,18/9/2023,18/9/2023,BackToSchool_23,DE,Search,19671,205812,172443,1526,,,,,,,,
BackToSchool_23SAYouTube,18/9/2023,18/9/2023,BackToSchool_23,SA,YouTube,9064,705167,241854,1147,,,,,,,,
BackToSchool_23SASocial,18/9/2023,18/9/2023,BackToSchool_23,SA,Social,15576,1156411,529023,1960,,,,,,,,
BackToSchool_23SADisplay,18/9/2023,18/9/2023,BackToSchool_23,SA,Display,4828,973512,195710,163,,,,,,,,
BackToSchool_23SASearch,18/9/2023,18/9/2023,BackToSchool_23,SA,Search,8986,134026,120672,2603,,,,,,,,
BackToSchool_23EGYouTube,18/9/2023,18/9/2023,BackToSchool_23,EG,YouTube,13177,826183,383173,1618,,,,,,,,
BackToSchool_23EGSocial,18/9/2023,18/9/2023,BackToSchool_23,EG,Social,13719,1069304,375435,1667,,,,,,,,
BackToSchool_23EGDisplay,18/9/2023,18/9/2023,BackToSchool_23,EG,Display,9508,2221944,451259,301,,,,,,,,
BackToSchool_23EGSearch,18/9/2023,18/9/2023,BackToSchool_23,EG,Search,17676,193561,168996,5806,,,,,,,,
BackToSchool_23UKYouTube,25/9/2023,25/9/2023,BackToSchool_23,UK,YouTube,17232,1426082,617711,525,,,,,,,,
BackToSchool_23UKSocial,25/9/2023,25/9/2023,BackToSchool_23,UK,Social,13869,696653,282537,466,,,,,,,,
BackToSchool_23UKDisplay,25/9/2023,25/9/2023,BackToSchool_23,UK,Display,11206,2329725,487279,90,,,,,,,,
BackToSchool_23UKSearch,25/9/2023,25/9/2023,BackToSchool_23,UK,Search,11968,143584,129322,1045,,,,,,,,
BackToSchool_23DEYouTube,25/9/2023,25/9/2023,BackToSchool_23,DE,YouTube,22394,1374611,554665,737,,,,,,,,
BackToSchool_23DESocial,25/9/2023,25/9/2023,BackToSchool_23,DE,Social,13564,923814,434085,458,,,,,,,,
BackToSchool_23DEDisplay,25/9/2023,25/9/2023,BackToSchool_23,DE,Display,13102,2845731,622093,101,,,,,,,,
BackToSchool_23DESearch,25/9/2023,25/9/2023,BackToSchool_23,DE,Search,15720,176930,150760,1299,,,,,,,,
BackToSchool_23SAYouTube,25/9/2023,25/9/2023,BackToSchool_23,SA,YouTube,14853,878663,382149,1857,,,,,,,,
BackToSchool_23SASocial,25/9/2023,25/9/2023,BackToSchool_23,SA,Social,9579,641903,218809,1106,,,,,,,,
BackToSchool_23SADisplay,25/9/2023,25/9/2023,BackToSchool_23,SA,Display,7047,1776090,343594,241,,,,,,,,
BackToSchool_23SASearch,25/9/2023,25/9/2023,BackToSchool_23,SA,Search,13133,165978,147987,4483,,,,,,,,
BackToSchool_23EGYouTube,25/9/2023,25/9/2023,BackToSchool_23,EG,YouTube,15038,1254858,581130,1844,,,,,,,,
BackToSchool_23EGSocial,25/9/2023,25/9/2023,BackToSchool_23,EG,Social,10573,743755,270912,1414,,,,,,,,
BackToSchool_23EGDisplay,25/9/2023,25/9/2023,BackToSchool_23,EG,Display,10172,2272991,504939,311,,,,,,,,
BackToSchool_23EGSearch,25/9/2023,25/9/2023,BackToSchool_23,EG,Search,12354,136600,116573,3863,,,,,,,,
BackToSchool_23UKYouTube,2/10/2023,2/10/2023,BackToSchool_23,UK,YouTube,17744,1150950,405398,610,,,,,,,,
BackToSchool_23UKSocial,2/10/2023,2/10/2023,BackToSchool_23,UK,Social,22647,1214077,443879,816,,,,,,,,
BackToSchool_23UKDisplay,2/10/2023,2/10/2023,BackToSchool_23,UK,Display,12280,3553491,815284,107,,,,,,,,
BackToSchool_23UKSearch,2/10/2023,2/10/2023,BackToSchool_23,UK,Search,20731,230976,202479,1709,,,,,,,,
BackToSchool_23DEYouTube,2/10/2023,2/10/2023,BackToSchool_23,DE,YouTube,19263,1484350,593076,605,,,,,,,,
BackToSchool_23DESocial,2/10/2023,2/10/2023,BackToSchool_23,DE,Social,20340,1110787,493806,747,,,,,,,,
BackToSchool_23DEDisplay,2/10/2023,2/10/2023,BackToSchool_23,DE,Display,6844,1964093,389258,62,,,,,,,,
BackToSchool_23DESearch,2/10/2023,2/10/2023,BackToSchool_23,DE,Search,25524,374820,326413,2275,,,,,,,,
BackToSchool_23SAYouTube,2/10/2023,2/10/2023,BackToSchool_23,SA,YouTube,10617,805095,283289,1234,,,,,,,,
BackToSchool_23SASocial,2/10/2023,2/10/2023,BackToSchool_23,SA,Social,8938,478391,220844,1093,,,,,,,,
BackToSchool_23SADisplay,2/10/2023,2/10/2023,BackToSchool_23,SA,Display,4540,1125054,208866,149,,,,,,,,
BackToSchool_23SASearch,2/10/2023,2/10/2023,BackToSchool_23,SA,Search,12313,129843,111093,3726,,,,,,,,
BackToSchool_23EGYouTube,2/10/2023,2/10/2023,BackToSchool_23,EG,YouTube,15596,823216,402441,2092,,,,,,,,
BackToSchool_23EGSocial,2/10/2023,2/10/2023,BackToSchool_23,EG,Social,15303,1027167,398180,1927,,,,,,,,
BackToSchool_23EGDisplay,2/10/2023,2/10/2023,BackToSchool_23,EG,Display,10610,2388655,412502,323,,,,,,,,
BackToSchool_23EGSearch,2/10/2023,2/10/2023,BackToSchool_23,EG,Search,15314,181585,163166,5077,,,,,,,,
Always_OnUKYouTube,9/10/2023,9/10/2023,Always_On,UK,YouTube,6064,420288,154595,187,,,,,,,,
Always_OnUKSocial,9/10/2023,9/10/2023,Always_On,UK,Social,3228,270943,111972,119,,,,,,,,
Always_OnUKDisplay,9/10/2023,9/10/2023,Always_On,UK,Display,2468,634716,114784,19,,,,,,,,
Always_OnUKSearch,9/10/2023,9/10/2023,Always_On,UK,Search,3741,53455,45207,315,,,,,,,,
Always_OnDEYouTube,9/10/2023,9/10/2023,Always_On,DE,YouTube,3875,303351,102121,141,,,,,,,,
Always_OnDESocial,9/10/2023,9/10/2023,Always_On,DE,Social,5716,412808,158310,189,,,,,,,,
Always_OnDEDisplay,9/10/2023,9/10/2023,Always_On,DE,Display,2321,600822,107733,19,,,,,,,,
Always_OnDESearch,9/10/2023,9/10/2023,Always_On,DE,Search,3751,51044,45334,303,,,,,,,,
Always_OnSAYouTube,9/10/2023,9/10/2023,Always_On,SA,YouTube,3103,168028,66351,368,,,,,,,,
Always_OnSASocial,9/10/2023,9/10/2023,Always_On,SA,Social,3586,204206,88566,480,,,,,,,,
Always_OnSADisplay,9/10/2023,9/10/2023,Always_On,SA,Display,2529,654704,139504,84,,,,,,,,
Always_OnSASearch,9/10/2023,9/10/2023,Always_On,SA,Search,3249,44994,38794,1010,,,,,,,,
Always_OnEGYouTube,9/10/2023,9/10/2023,Always_On,EG,YouTube,3313,233440,95602,411,,,,,,,,
Always_OnEGSocial,9/10/2023,9/10/2023,Always_On,EG,Social,5113,395763,189573,678,,,,,,,,
Always_OnEGDisplay,9/10/2023,9/10/2023,Always_On,EG,Display,3091,643294,113852,102,,,,,,,,
Always_OnEGSearch,9/10/2023,9/10/2023,Always_On,EG,Search,3978,49104,43585,1180,,,,,,,,
Always_OnUKYouTube,16/10/2023,16/10/2023,Always_On,UK,YouTube,6097,421079,149555,194,,,,,,,,
Always_OnUKSocial,16/10/2023,16/10/2023,Always_On,UK,Social,6136,380288,130194,187,,,,,,,,
Always_OnUKDisplay,16/10/2023,16/10/2023,Always_On,UK,Display,3619,1028407,185834,27,,,,,,,,
Always_OnUKSearch,16/10/2023,16/10/2023,Always_On,UK,Search,6269,64167,55952,486,,,,,,,,
Always_OnDEYouTube,16/10/2023,16/10/2023,Always_On,DE,YouTube,7497,586175,273239,233,,,,,,,,
Always_OnDESocial,16/10/2023,16/10/2023,Always_On,DE,Social,6509,373164,157609,215,,,,,,,,
Always_OnDEDisplay,16/10/2023,16/10/2023,Always_On,DE,Display,3362,939695,176635,28,,,,,,,,
Always_OnDESearch,16/10/2023,16/10/2023,Always_On,DE,Search,7037,72137,62197,589,,,,,,,,
Always_OnSAYouTube,16/10/2023,16/10/2023,Always_On,SA,YouTube,3805,331918,132408,520,,,,,,,,
Always_OnSASocial,16/10/2023,16/10/2023,Always_On,SA,Social,2252,179230,59869,286,,,,,,,,
Always_OnSADisplay,16/10/2023,16/10/2023,Always_On,SA,Display,1814,515465,89563,61,,,,,,,,
Always_OnSASearch,16/10/2023,16/10/2023,Always_On,SA,Search,3106,41381,35747,913,,,,,,,,
Always_OnEGYouTube,16/10/2023,16/10/2023,Always_On,EG,YouTube,4780,276823,96371,547,,,,,,,,
Always_OnEGSocial,16/10/2023,16/10/2023,Always_On,EG,Social,2611,179806,71072,309,,,,,,,,
Always_OnEGDisplay,16/10/2023,16/10/2023,Always_On,EG,Display,1513,351074,81989,47,,,,,,,,
Always_OnEGSearch,16/10/2023,16/10/2023,Always_On,EG,Search,5265,69369,60636,1646,,,,,,,,
Always_OnUKYouTube,23/10/2023,23/10/2023,Always_On,UK,YouTube,4761,287322,126825,156,,,,,,,,
Always_OnUKSocial,23/10/2023,23/10/2023,Always_On,UK,Social,6553,440272,152124,218,,,,,,,,
Always_OnUKDisplay,23/10/2023,23/10/2023,Always_On,UK,Display,3843,926181,195411,31,,,,,,,,
Always_OnUKSearch,23/10/2023,23/10/2023,Always_On,UK,Search,4579,50449,42305,365,,,,,,,,
Always_OnDEYouTube,23/10/2023,23/10/2023,Always_On,DE,YouTube,4265,278440,137407,135,,,,,,,,
Always_OnDESocial,23/10/2023,23/10/2023,Always_On,DE,Social,6340,331157,133327,205,,,,,,,,
Always_OnDEDisplay,23/10/2023,23/10/2023,Always_On,DE,Display,3813,909313,218551,34,,,,,,,,
Always_OnDESearch,23/10/2023,23/10/2023,Always_On,DE,Search,4362,65096,54999,340,,,,,,,,
Always_OnSAYouTube,23/10/2023,23/10/2023,Always_On,SA,YouTube,5253,360464,123091,676,,,,,,,,
Always_OnSASocial,23/10/2023,23/10/2023,Always_On,SA,Social,4053,268660,119789,537,,,,,,,,
Always_OnSADisplay,23/10/2023,23/10/2023,Always_On,SA,Display,1346,320549,70287,38,,,,,,,,
Always_OnSASearch,23/10/2023,23/10/2023,Always_On,SA,Search,2770,27971,25380,812,,,,,,,,
Always_OnEGYouTube,23/10/2023,23/10/2023,Always_On,EG,YouTube,4110,269285,111142,566,,,,,,,,
Always_OnEGSocial,23/10/2023,23/10/2023,Always_On,EG,Social,3656,267701,132872,442,,,,,,,,
Always_OnEGDisplay,23/10/2023,23/10/2023,Always_On,EG,Display,2986,771990,160768,85,,,,,,,,
Always_OnEGSearch,23/10/2023,23/10/2023,Always_On,EG,Search,3924,47965,42564,1288,,,,,,,,
Always_OnUKYouTube,30/10/2023,30/10/2023,Always_On,UK,YouTube,4885,436497,215837,148,,,,,,,,
Always_OnUKSocial,30/10/2023,30/10/2023,Always_On,UK,Social,6975,358468,123082,229,,,,,,,,
Always_OnUKDisplay,30/10/2023,30/10/2023,Always_On,UK,Display,3330,691820,131156,25,,,,,,,,
Always_OnUKSearch,30/10/2023,30/10/2023,Always_On,UK,Search,6739,79274,68658,599,,,,,,,,
Always_OnDEYouTube,30/10/2023,30/10/2023,Always_On,DE,YouTube,3559,315214,122919,110,,,,,,,,
Always_OnDESocial,30/10/2023,30/10/2023,Always_On,DE,Social,3444,173665,70584,108,,,,,,,,
Always_OnDEDisplay,30/10/2023,30/10/2023,Always_On,DE,Display,2614,760329,157706,23,,,,,,,,
Always_OnDESearch,30/10/2023,30/10/2023,Always_On,DE,Search,6215,63427,53777,483,,,,,,,,
Always_OnSAYouTube,30/10/2023,30/10/2023,Always_On,SA,YouTube,2309,135166,56298,314,,,,,,,,
Always_OnSASocial,30/10/2023,30/10/2023,Always_On,SA,Social,3954,322605,119514,468,,,,,,,,
